dyn_window_months,dyn_quantile,pe_window_years,band,base_position,trend_sensitivity,cheap_threshold,expensive_threshold,max_weight,period_years,start_date,end_date,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,benchmark_return,benchmark_ann_return,benchmark_volatility,benchmark_sharpe,benchmark_max_dd,excess_return,num_trades,avg_position
72,0.3,10,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.35960694061592524,0.015609430029537963,0.0987066003461853,-0.04448101702483282,-0.34355853620951904,0.04543455738796884,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061915610447915714,105,0.29850662647828846
36,0.1,7,0.0,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.3597778989525753,0.015615868489482265,0.09843355757047548,-0.0445389927858579,-0.30530522362623536,0.051148382933007795,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06190917198797141,239,0.29082881588532605
36,0.2,7,0.03,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.3704908014936876,0.01601780150133103,0.08940844279108151,-0.04453940113881722,-0.2889170228308586,0.055440836764777165,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06150723897612265,111,0.25219641510249136
48,0.3,12,0.03,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.3707890690446838,0.016028949338522835,0.08914236483047495,-0.04454728869970015,-0.30327356054979804,0.05285310499690214,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06149609113893084,120,0.2773295483435956
72,0.15,5,0.1,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.36949331940839913,0.015980503573175264,0.09003955627555231,-0.044641450858816774,-0.30690578397614743,0.052069737383695774,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06154453690427841,75,0.252815690112993
48,0.2,10,0.05,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.3594899797352633,0.01560502472426073,0.09844464727426351,-0.044644126394145285,-0.3119358132507808,0.050026396653965056,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06192001575319295,96,0.28199324742189597
60,0.25,10,0.0,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.35620049248681984,0.015480979298816422,0.10121453764770856,-0.0446479409599505,-0.3136317097689372,0.04936037657104816,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062044061178637255,239,0.3177181757738902
60,0.1,5,0.05,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.369239200861478,0.01597099742952568,0.09023064913153472,-0.04465226183401383,-0.2929808236592981,0.05451209137188464,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061554043047928,94,0.2664719451851133
84,0.15,7,0.1,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.36437308198942553,0.015788640247771824,0.09430402742209432,-0.04465726297540401,-0.30639652144053153,0.051530089746257904,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061736400229681854,68,0.2637344296290752
36,0.3,10,0.03,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.36027522652432964,0.015634593967877253,0.09773005508723473,-0.04466799929894797,-0.35104218531106435,0.04453764995230752,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061890446509576424,112,0.2973890328590142
48,0.1,7,0.03,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.3557242144028425,0.015462995343835662,0.10152761345192028,-0.04468739589070412,-0.32186590446842633,0.04804173144519107,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062062045133618016,115,0.3051016456127698
60,0.3,10,0.08,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.35542568228501414,0.015451719903556205,0.10173379026017816,-0.044707663843171846,-0.33423768355636885,0.04622973609422556,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06207332057389747,80,0.3132289168475574
48,0.15,5,0.03,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.36793596269429085,0.01592221915855574,0.09117555765859871,-0.04472449575480812,-0.310907889754927,0.05121201385756541,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06160282131889794,112,0.2665870388923163
84,0.15,7,0.05,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.36993333023717456,0.015996959671286115,0.08949878259855054,-0.044727315975566305,-0.29434847514594853,0.054347010506353904,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06152808080616756,94,0.25539628529814595
84,0.15,5,0.1,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3706635013403976,0.016024256489504785,0.08883432519152384,-0.044754586719982906,-0.30626732026349635,0.05232114375023216,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06150078398794889,72,0.2577041838159107
72,0.2,12,0.0,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.3639015745386205,0.015770937759004733,0.09449288779016574,-0.04475534974004047,-0.32770077417257537,0.048126031434699526,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061754102718448944,239,0.2921194638217116
84,0.15,5,0.08,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.37462351442925623,0.016172058082281282,0.08552429857511736,-0.04475853040006608,-0.29623036984444484,0.05459284303217621,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061352982395172395,82,0.24409439531844218
60,0.1,5,0.08,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.3667522045171885,0.01587787458604195,0.09208933403514163,-0.0447622458903333,-0.30767170191836746,0.05160654843146649,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061647165891411726,83,0.27517616672654727
48,0.2,10,0.0,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.3623966171600528,0.015714396058041258,0.09565080468162503,-0.044804682576622665,-0.30017706684913703,0.052350421779352646,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06181064441941242,239,0.26915791739167405
60,0.3,12,0.03,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3647688204619095,0.01580349354836663,0.09356459229031848,-0.04485143737507205,-0.32187181071908866,0.04909871887525751,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061721546929087046,121,0.2942529025234512
48,0.15,7,0.1,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3637940392642851,0.01576689959227151,0.09403570895442181,-0.04501588231530463,-0.31126664573456675,0.050653996527841166,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06175814088518217,73,0.2693530846413963
84,0.25,12,0.05,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3592707073348911,0.015596764908698546,0.09773907751693599,-0.04505091722948247,-0.3379800276837184,0.046147001689975584,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06192827556875513,99,0.30433076246277724
36,0.1,5,0.0,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.3644444530662505,0.015791319329493403,0.09333202317860516,-0.04509364018020525,-0.3026705467323053,0.05217329370161648,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061733721147960274,239,0.27812192934500746
36,0.3,10,0.05,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.36941069018369155,0.015977412737870678,0.08919111822501093,-0.045100760503766296,-0.33154108908899593,0.04819135022380844,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061547627739583,97,0.2629582168420701
36,0.25,5,0.08,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.37585374414732886,0.01621789226714143,0.0838500298020329,-0.04510562180822115,-0.3409488482455204,0.04756693665515121,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061307148210312246,81,0.2591317598388374
72,0.3,12,0.08,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3658058186544668,0.015842395937238463,0.09216228437460992,-0.0451117731181903,-0.34475008309509136,0.04595327663160766,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061682644540215215,83,0.28213884167298586
36,0.1,7,0.03,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3625817377782863,0.015721354293422474,0.09483256825819338,-0.04511789341113683,-0.30024645485578194,0.05236149849287629,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061803686184031204,112,0.2764693129366375
48,0.25,5,0.0,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3720919290186717,0.016077617123096966,0.08689364135186389,-0.0451400449547267,-0.28331028661678415,0.05674914707507299,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06144742335435671,239,0.2409918344658621
72,0.2,7,0.1,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.3616260972337908,0.015685424432717365,0.09556669369579072,-0.045147272553101546,-0.3516625374619762,0.04460362637977429,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06183961604473631,72,0.2915717883288904
36,0.25,10,0.1,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.36420210383051144,0.01578222163795684,0.09336744268905987,-0.045173973288414486,-0.34039392048454986,0.04636458141053427,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06174281883949684,67,0.2800268114383322
72,0.15,10,0.08,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.3593367987945171,0.015599254654206973,0.09731745533690911,-0.04522051394128447,-0.3016294938564932,0.05171660919083947,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061925785823246704,76,0.2802014985630718
48,0.1,10,0.1,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.35585019437272125,0.015467752850198746,0.10017408787992632,-0.04524370768650105,-0.32390901335509803,0.04775338818139529,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06205728762725493,68,0.29636097689958096
60,0.3,12,0.08,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3620111568300308,0.01569990465700255,0.09503603370203036,-0.04524699922220747,-0.32316093739623,0.04858230943225908,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06182513582045113,86,0.297081695570504
48,0.3,10,0.0,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3625264662093721,0.015719276863107146,0.09455391832873979,-0.04527282647356692,-0.30105719902296546,0.05221358902601109,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06180576361434653,239,0.28571214900441666
36,0.1,7,0.05,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3657390655889352,0.015839892579263104,0.09183253785302825,-0.04530101767844929,-0.2907052949716573,0.05448780209114332,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06168514789819057,96,0.2653958736559927
36,0.15,5,0.0,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.36896497784063054,0.01596073733208092,0.08915313470689962,-0.045307017876584865,-0.3011727355190711,0.05299529289918158,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061564303145372756,239,0.2519945057408354
36,0.15,7,0.03,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.36330479160091445,0.015748523536493808,0.09377620983061923,-0.04533640750874138,-0.30995486485565915,0.05080908649014957,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06177651694095987,114,0.2701832452827041
36,0.15,7,0.05,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3667390196277682,0.015877380463702906,0.09092318464938662,-0.045341785510423234,-0.3005460794234722,0.05282843979918144,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06164766001375077,96,0.2594398583974359
48,0.3,12,0.1,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.36741379646815586,0.015902662868008344,0.09031136302293749,-0.045369009998786146,-0.31607751699656705,0.05031254047778749,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061622377609445333,72,0.2814223316393099
48,0.15,10,0.0,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.36047264359095443,0.015642025352784472,0.0960224871727863,-0.045384938211125825,-0.30017706684913703,0.052109328393983675,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061883015124669205,239,0.2744364850396044
36,0.25,12,0.0,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.3670917614799445,0.01589059840335616,0.09050935021836068,-0.045403061526014685,-0.32178205081619593,0.04938310997474802,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06163444207409752,239,0.2727293761141449
36,0.1,5,0.03,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3669548631802688,0.01588546893603504,0.09054609619345531,-0.045441286117670954,-0.29958591532567924,0.053024752244330245,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061639571541418636,115,0.26359823105535685
36,0.1,7,0.03,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.3608878773998223,0.01565765268767083,0.09551597146715557,-0.04546200227699451,-0.29716384178808275,0.05269030240508472,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061867387789782846,111,0.2808493045110272
72,0.1,7,0.1,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.35635952711256613,0.015486983008688782,0.09908772720676072,-0.04554567067518022,-0.3279077774697069,0.04722969100700734,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062038057468764896,73,0.2907802723399423
36,0.3,12,0.05,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.36405513003988843,0.01577670355414118,0.09270289547708396,-0.045557330481687204,-0.3478597248422395,0.04535363661687536,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0617483369233125,95,0.282465258300638
72,0.25,12,0.03,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.35739936803156036,0.015526221536126927,0.09818454137365323,-0.04556499833153535,-0.341186191742334,0.0455065940882286,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06199881894132675,114,0.30696417058339626
48,0.1,7,0.05,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.36076666162094306,0.015653091196778046,0.09536252785694986,-0.04558298632501234,-0.30882159574930346,0.0506865174334666,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06187194928067563,95,0.2801476384142281
84,0.15,7,0.0,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.36777046327794904,0.015916021603474162,0.0895457812066846,-0.04560771419369748,-0.2854087132292864,0.055765717252955205,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061609018873979515,239,0.25057895557152615
36,0.1,5,0.05,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3664452761777921,0.01586637083943021,0.09051121407285181,-0.04566980128277433,-0.29049797529548027,0.05461783622860613,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06165866963802347,94,0.26136841139727
36,0.2,5,0.0,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3706048731812337,0.0160220652361438,0.08694390394913394,-0.04575288873827737,-0.28901210370842145,0.05543735030664371,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061502975241309876,239,0.24839823010522225
72,0.1,7,0.08,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.35811911363896787,0.015553364514487633,0.09718696794790903,-0.04575341302854213,-0.32007060946892063,0.04859354171973072,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061971675962966044,82,0.2882694218322232
84,0.2,12,0.05,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.3667359010404647,0.015877263589580526,0.08997722175848427,-0.045819778937892436,-0.33154108908899604,0.04788927862066161,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06164777688787315,100,0.2765239019326393
72,0.2,12,0.0,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.3648463525992631,0.015806403092450294,0.09151487480710707,-0.04582421072409128,-0.32178205081619593,0.04912145675110703,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06171863738500338,239,0.2781390255808221
72,0.15,7,0.05,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.35875587563508815,0.015577366637307355,0.09649574718914872,-0.04583241740201775,-0.31635995762798585,0.049239375153871716,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06194767384014632,100,0.2825622030310263
48,0.3,10,0.03,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.36128532815475856,0.01567260651636926,0.09434965267605396,-0.04586549458203824,-0.3015200172322968,0.05197866019055969,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06185243396108442,111,0.28662970771816065
48,0.25,7,0.03,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.36732607369264225,0.015899376758569117,0.08939967849300916,-0.04586843387531357,-0.2889170228308586,0.05503094488093603,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06162566371888456,112,0.25056289525908815
84,0.15,5,0.03,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.36870104662908365,0.015950860461010574,0.08827311861426419,-0.04587058441520972,-0.29603482506725265,0.0538817027942131,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0615741800164431,116,0.2576688268239464
60,0.25,10,0.1,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.37069121088919044,0.016025292115164902,0.08662168622891218,-0.04588582903282756,-0.3111162023995473,0.05150902457527625,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061499748362288775,69,0.2714864173924244
60,0.25,7,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.37017339814208605,0.016005935927406068,0.08702866611136528,-0.045893660687421914,-0.3053030160038688,0.052426393086150325,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06151910455004761,101,0.2713566475824308
84,0.15,7,0.08,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.3696879512667919,0.015987783288077484,0.08739270069022555,-0.04591020394419809,-0.2881272066780358,0.05548862765307281,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06153725718937619,77,0.24100431350330506
48,0.2,7,0.08,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3655525880159438,0.01583289872489635,0.09073926552032237,-0.045923903518597126,-0.3099142767735209,0.05108799404058017,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06169214175255733,77,0.25509861970479997
48,0.15,7,0.08,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3611509846835854,0.01566755239367912,0.09416381317320094,-0.046009687376954045,-0.3151723391323562,0.04971106422857607,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06185748808377456,79,0.2707703108248138
72,0.15,5,0.0,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.3609529681440269,0.015660101968952622,0.09430235346943784,-0.04602109991299297,-0.31009622304317375,0.050500782677292765,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061864938508501055,239,0.28052460290035086
72,0.1,7,0.1,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.35679934664879,0.015503583138714472,0.09762204338184714,-0.04605944216612904,-0.32667852122860885,0.04745822614969259,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062021457338739205,73,0.2857946003599444
36,0.3,7,0.1,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.366604380546538,0.015872334414986478,0.08958476803405624,-0.04607552908374294,-0.36183271431383845,0.043866499039717795,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0616527060624672,70,0.26819036401809637
60,0.1,7,0.0,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3607655149869313,0.015653048045763063,0.09432359666201219,-0.04608551951017391,-0.2946479953502066,0.05312456997088505,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061871992431690614,239,0.2733516807917962
72,0.1,7,0.03,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3614048232836504,0.015677101633025714,0.09379273889632934,-0.04608990437684581,-0.3048946607563737,0.05141809172431692,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06184793884442796,111,0.27105514469891273
36,0.15,7,0.03,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.3605759004229496,0.015645911849323735,0.09442120929809807,-0.04611345462574975,-0.3069150200908004,0.0509779933373574,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06187912862812994,112,0.2746696904628981
84,0.2,12,0.05,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.35932416885983787,0.015598778878121555,0.09542530975266553,-0.04612215703869387,-0.3523938952443342,0.04426517907555141,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06192626159933212,98,0.3017992419462852
72,0.2,7,0.03,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.3648395369155082,0.015806147326967945,0.09091861705136395,-0.04612754581014758,-0.33292875595426696,0.04747606520699332,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06171889315048573,115,0.27484117951535864
84,0.3,12,0.03,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.35129707334202154,0.01529554168093017,0.10197260062541191,-0.04613453310219358,-0.35296757704027304,0.04333412663335073,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06222949879652351,121,0.323824433284729
36,0.1,7,0.08,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.3625255861847676,0.015719243785964565,0.09274069402792777,-0.046158337059094424,-0.301803511050455,0.05208436353590548,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06180579669148911,80,0.2650747167647593
36,0.2,7,0.0,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3668065151228226,0.015879909904915168,0.0892425818166133,-0.04616731173859697,-0.2854087132292864,0.0556391909876902,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06164513057253851,239,0.24884135951263325
72,0.2,5,0.1,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.3714047895081094,0.01605195478809751,0.08549048107902936,-0.04618110884477099,-0.34854536439755346,0.04605413363004458,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061473085689356166,73,0.2657840435299028
84,0.2,12,0.08,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3568919891591733,0.01550707909794502,0.09726810220434778,-0.046191102738037705,-0.3509272713293451,0.044188868648488804,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06201796137950866,82,0.31015484201055626
72,0.25,12,0.0,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.35521257141243745,0.015443669347324773,0.09862424015597886,-0.046198892335892035,-0.3407496566453474,0.0453226262921772,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062081371130128904,239,0.3075521876063879
36,0.3,10,0.08,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3621913488647355,0.015706679470539164,0.0928986842721539,-0.04621508434805406,-0.34594373302067694,0.045402410771812944,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06181836100691451,78,0.2780982572554989
36,0.15,5,0.0,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3665718833390126,0.01587111640300387,0.08922149607172217,-0.0462767805829781,-0.3067324431112308,0.051742542269154444,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061653924074449806,239,0.2568282910983612
72,0.15,5,0.05,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.36619235360616154,0.015856889397548146,0.0895159431606086,-0.04628349382431605,-0.30327722969074977,0.05228513005647452,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06166815107990553,102,0.26045638636641655
60,0.3,12,0.1,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.36238699847041156,0.015714034490273532,0.09250418950092944,-0.04633266377284896,-0.3256154122680889,0.04825949232813249,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061811005987180145,73,0.2945491892951672
72,0.25,10,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.3528303409241351,0.01535359539756631,0.10024949690964421,-0.04634840817826284,-0.3447543567417912,0.04453488432363919,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062171445079887366,102,0.30699857796369584
